"title","filename","verbete","seq","qid","qurl","qlabel","qcountry","qdescr"
"Jorge Alberto","10759","https://github.com/cpdoc/dhbb/blob/master/text/10759.text","1","Q559478","http://www.wikidata.org/entity/Q559478","George Albert, Prince of East Frisia","","Prince of East Frisia"
"Jorge Alberto","10759","https://github.com/cpdoc/dhbb/blob/master/text/10759.text","2","Q6623799","http://www.wikidata.org/entity/Q6623799","Jorge Arreaza","Q717","Venezuelan politician"
"Leônidas Cardoso","1076","https://github.com/cpdoc/dhbb/blob/master/text/1076.text","0","Q20045929","http://www.wikidata.org/entity/Q20045929","Leônidas Cardoso","Q155","Brazilian politician"
"Beto Albuquerque","10760","https://github.com/cpdoc/dhbb/blob/master/text/10760.text","0","Q16498113","http://www.wikidata.org/entity/Q16498113","Beto Albuquerque","Q155","Brazilian lawyer"
"Davi Alcolumbre","10761","https://github.com/cpdoc/dhbb/blob/master/text/10761.text","0","Q10264359","http://www.wikidata.org/entity/Q10264359","Davi Alcolumbre","Q155","Brazilian politician"
"Davi Alcolumbre","10761","https://github.com/cpdoc/dhbb/blob/master/text/10761.text","1","Q97449362","http://www.wikidata.org/entity/Q97449362","Davi Alcolumbre é eleito presidente do Senado","","Wikinews article"
"Leonardo Alcântara","10762","https://github.com/cpdoc/dhbb/blob/master/text/10762.text","0","Q109982580","http://www.wikidata.org/entity/Q109982580","Leonardo Alcântara","Q155","person identified in the Museu da Pessoa collection"
"Leonardo Alcântara","10762","https://github.com/cpdoc/dhbb/blob/master/text/10762.text","1","Q11349462","http://www.wikidata.org/entity/Q11349462","Léo Vieira","Q155","Brazilian Jiu-Jitsu practitioner"
"Leonardo Alcântara","10762","https://github.com/cpdoc/dhbb/blob/master/text/10762.text","2","Q83541558","http://www.wikidata.org/entity/Q83541558","Leonardo Alcântara Alves","","researcher"
"José Aleksandro","10763","https://github.com/cpdoc/dhbb/blob/master/text/10763.text","","","","","",""
"Ana Alencar","10764","https://github.com/cpdoc/dhbb/blob/master/text/10764.text","","","","","",""
"Chico Alencar","10765","https://github.com/cpdoc/dhbb/blob/master/text/10765.text","0","Q9746700","http://www.wikidata.org/entity/Q9746700","Chico Alencar","Q155","Brazilian politician and historian"
"José Alencar","10766","https://github.com/cpdoc/dhbb/blob/master/text/10766.text","0","Q349583","http://www.wikidata.org/entity/Q349583","José Alencar","Q155","vice president of Brazil from 2003 to 2010"
"José Alencar","10766","https://github.com/cpdoc/dhbb/blob/master/text/10766.text","1","Q10310730","http://www.wikidata.org/entity/Q10310730","José de Alencar","","Wikimedia disambiguation page"
"José Alencar","10766","https://github.com/cpdoc/dhbb/blob/master/text/10766.text","2","Q21176033","http://www.wikidata.org/entity/Q21176033","José Alencar","",""
"João  Alfredo","10767","https://github.com/cpdoc/dhbb/blob/master/text/10767.text","","","","","",""
"Cícero Almeida","10768","https://github.com/cpdoc/dhbb/blob/master/text/10768.text","0","Q9013783","http://www.wikidata.org/entity/Q9013783","José Cícero Soares de Almeida","Q155","Brazilian politician"
"Cícero Almeida","10768","https://github.com/cpdoc/dhbb/blob/master/text/10768.text","1","Q82383005","http://www.wikidata.org/entity/Q82383005","Cicero Almeida","","Brazilian botanist"
"Daniel Almeida","10769","https://github.com/cpdoc/dhbb/blob/master/text/10769.text","0","Q10263907","http://www.wikidata.org/entity/Q10263907","Daniel Almeida","Q155","Brazilian politician"
"Daniel Almeida","10769","https://github.com/cpdoc/dhbb/blob/master/text/10769.text","1","Q17580623","http://www.wikidata.org/entity/Q17580623","Daniel Almeida","Q45","Portuguese footballer"
"Daniel Almeida","10769","https://github.com/cpdoc/dhbb/blob/master/text/10769.text","2","Q52822782","http://www.wikidata.org/entity/Q52822782","Daniel Almeida da Silva E Silva","","researcher"
"Maurício Graco Cardoso","1077","https://github.com/cpdoc/dhbb/blob/master/text/1077.text","","","","","",""
"José Antônio Almeida","10770","https://github.com/cpdoc/dhbb/blob/master/text/10770.text","0","Q27835315","http://www.wikidata.org/entity/Q27835315","José Antônio Almeida","Q155","Brazilian politician"
"José Antônio Almeida","10770","https://github.com/cpdoc/dhbb/blob/master/text/10770.text","1","Q61893191","http://www.wikidata.org/entity/Q61893191","Jose Antonio Almeida de Jesus","Q155","Brazilian politician"
"José Antônio Almeida","10770","https://github.com/cpdoc/dhbb/blob/master/text/10770.text","2","Q116291430","http://www.wikidata.org/entity/Q116291430","Nene Almeida","Q29","Profesional football player"
"Marcelo Almeida","10771","https://github.com/cpdoc/dhbb/blob/master/text/10771.text","0","Q10325039","http://www.wikidata.org/entity/Q10325039","Marcelo Almeida","Q155","Brazilian politician"
"Marcelo Almeida","10771","https://github.com/cpdoc/dhbb/blob/master/text/10771.text","1","Q102165379","http://www.wikidata.org/entity/Q102165379","Marcelo Almeida de Souza","","Ph.D. Universidade de Brasília 2001"
"Marcelo Almeida","10771","https://github.com/cpdoc/dhbb/blob/master/text/10771.text","2","Q92838422","http://www.wikidata.org/entity/Q92838422","Marcelo Almeida Ribeiro","","researcher (ORCID 0000-0002-8431-0481)"
"Perpétua Almeida","10772","https://github.com/cpdoc/dhbb/blob/master/text/10772.text","0","Q10348756","http://www.wikidata.org/entity/Q10348756","Perpétua Almeida","Q155","Brazilian politician"
"Solange Almeida","10773","https://github.com/cpdoc/dhbb/blob/master/text/10773.text","0","Q3631117","http://www.wikidata.org/entity/Q3631117","Aviões do Forró","Q155","Brazilian musical group"
"Solange Almeida","10773","https://github.com/cpdoc/dhbb/blob/master/text/10773.text","1","Q28466350","http://www.wikidata.org/entity/Q28466350","Solange Almeida","Q155","Brazilian musician"
"Agenor Álvares","10774","https://github.com/cpdoc/dhbb/blob/master/text/10774.text","0","Q9587826","http://www.wikidata.org/entity/Q9587826","Agenor Álvares","Q155","biochemist and Brazilian sanitary doctor"
"Maria Do Carmo Alves","10775","https://github.com/cpdoc/dhbb/blob/master/text/10775.text","0","Q10326175","http://www.wikidata.org/entity/Q10326175","Maria do Carmo Alves","Q155","Brazilian politician"
"Maria Do Carmo Alves","10775","https://github.com/cpdoc/dhbb/blob/master/text/10775.text","1","Q10326176","http://www.wikidata.org/entity/Q10326176","Maria do Carmo Alves da Silva","Q155",""
"Maria Do Carmo Alves","10775","https://github.com/cpdoc/dhbb/blob/master/text/10775.text","2","Q87719242","http://www.wikidata.org/entity/Q87719242","Maria do Carmo Alves de Lima","","researcher"
"Ribamar Alves","10776","https://github.com/cpdoc/dhbb/blob/master/text/10776.text","0","Q23893634","http://www.wikidata.org/entity/Q23893634","Ribamar Alves","Q155","Brazilian politician"
"Vicentinho Alves","10777","https://github.com/cpdoc/dhbb/blob/master/text/10777.text","0","Q10390313","http://www.wikidata.org/entity/Q10390313","Vicentinho Alves","Q155","Brazilian politician"
"Solange Amaral","10778","https://github.com/cpdoc/dhbb/blob/master/text/10778.text","0","Q10372991","http://www.wikidata.org/entity/Q10372991","Solange Amaral","Q155","Brazilian politician"
"Renato Amary","10779","https://github.com/cpdoc/dhbb/blob/master/text/10779.text","0","Q10359328","http://www.wikidata.org/entity/Q10359328","Renato Fauvel Amary","Q155","Brazilian politician, lawyer"
"Maurício José Cardoso","1078","https://github.com/cpdoc/dhbb/blob/master/text/1078.text","0","Q48977833","http://www.wikidata.org/entity/Q48977833","Maurício José Cardoso","Q155",""
"Julião Amin","10780","https://github.com/cpdoc/dhbb/blob/master/text/10780.text","0","Q24691762","http://www.wikidata.org/entity/Q24691762","Julião Amin","Q155","Brazilian politician"
"Eduardo Amorim","10781","https://github.com/cpdoc/dhbb/blob/master/text/10781.text","0","Q10270611","http://www.wikidata.org/entity/Q10270611","Eduardo Amorim","Q155","Brazilian politician"
"Eduardo Amorim","10781","https://github.com/cpdoc/dhbb/blob/master/text/10781.text","1","Q3719760","http://www.wikidata.org/entity/Q3719760","Eduardo Amorim","Q155","Brazilian association football player"
"Eduardo Amorim","10781","https://github.com/cpdoc/dhbb/blob/master/text/10781.text","2","Q98829787","http://www.wikidata.org/entity/Q98829787","Eduardo T Amorim","","researcher"
"Patrus Ananias","10782","https://github.com/cpdoc/dhbb/blob/master/text/10782.text","0","Q10346153","http://www.wikidata.org/entity/Q10346153","Patrus Ananias","Q155","Brazilian politician"
"Anchieta Junior, José De","10783","https://github.com/cpdoc/dhbb/blob/master/text/10783.text","","","","","",""
"José Bonifácio De Andrada","10784","https://github.com/cpdoc/dhbb/blob/master/text/10784.text","0","Q379631","http://www.wikidata.org/entity/Q379631","José Bonifácio de Andrada e Silva","Q155","(1763-1838) Brazilian politician"
"José Bonifácio De Andrada","10784","https://github.com/cpdoc/dhbb/blob/master/text/10784.text","1","Q6291724","http://www.wikidata.org/entity/Q6291724","José Bonifácio the Younger","Q155","Brazilian poet, teacher and politician"
"José Bonifácio De Andrada","10784","https://github.com/cpdoc/dhbb/blob/master/text/10784.text","2","Q10309021","http://www.wikidata.org/entity/Q10309021","José Bonifácio de Andrada e Silva","Q155","(1871-1954) federal deputy of Minas Gerais"
"Antônio  Andrade","10785","https://github.com/cpdoc/dhbb/blob/master/text/10785.text","","","","","",""
"Ariston Andrade","10786","https://github.com/cpdoc/dhbb/blob/master/text/10786.text","0","Q20045620","http://www.wikidata.org/entity/Q20045620","Ariston Andrade","Q155","Brazilian doctor and politician, former mayor of Monte Santo and former state deputy of Bahia"
"Conceição Andrade","10787","https://github.com/cpdoc/dhbb/blob/master/text/10787.text","0","Q18244841","http://www.wikidata.org/entity/Q18244841","Conceição Andrade","Q155","Brazilian lawyer and politician"
"Conceição Andrade","10787","https://github.com/cpdoc/dhbb/blob/master/text/10787.text","1","Q17318126","http://www.wikidata.org/entity/Q17318126","Conceição Andrade Martins","",""
"Raimundo Angelim","10788","https://github.com/cpdoc/dhbb/blob/master/text/10788.text","0","Q9065983","http://www.wikidata.org/entity/Q9065983","Raimundo Angelim","Q155","Brazilian politician"
"Marcos Antônio","10789","https://github.com/cpdoc/dhbb/blob/master/text/10789.text","0","Q6757815","http://www.wikidata.org/entity/Q6757815","Marcos Antônio","","male given name"
"Marcos Antônio","10789","https://github.com/cpdoc/dhbb/blob/master/text/10789.text","1","Q93514433","http://www.wikidata.org/entity/Q93514433","Marcos Antônio","","Brazilian cantor, politician and typesetter"
"Marcos Antônio","10789","https://github.com/cpdoc/dhbb/blob/master/text/10789.text","2","Q64849266","http://www.wikidata.org/entity/Q64849266","Marcos Antônio","Q155","politician from Brazil"
"Maurício Cardoso","1079","https://github.com/cpdoc/dhbb/blob/master/text/1079.text","0","Q10307312","http://www.wikidata.org/entity/Q10307312","Joaquim Maurício Cardoso","Q155","Brazilian lawyer"
"Maurício Cardoso","1079","https://github.com/cpdoc/dhbb/blob/master/text/1079.text","1","Q6793597","http://www.wikidata.org/entity/Q6793597","Mauricio Cardozo Ocampo","Q733","Paraguayan musician"
"Maurício Cardoso","1079","https://github.com/cpdoc/dhbb/blob/master/text/1079.text","2","Q102850734","http://www.wikidata.org/entity/Q102850734","Mauricio Cardoso de Souza","","Ph.D. Université de Clermont 2002"
"Neide Aparecida","10790","https://github.com/cpdoc/dhbb/blob/master/text/10790.text","0","Q10336015","http://www.wikidata.org/entity/Q10336015","Neide Aparecida","Q155","Brazilian actress"
"Neide Aparecida","10790","https://github.com/cpdoc/dhbb/blob/master/text/10790.text","1","Q51882119","http://www.wikidata.org/entity/Q51882119","Neide Aparecida da Silva","Q155","Brazilian politician"
"Neide Aparecida","10790","https://github.com/cpdoc/dhbb/blob/master/text/10790.text","2","Q10336016","http://www.wikidata.org/entity/Q10336016","Neide Aparecida (Sai de Baixo)","",""
"Edson Aparecido","10791","https://github.com/cpdoc/dhbb/blob/master/text/10791.text","0","Q2153547","http://www.wikidata.org/entity/Q2153547","Edson Aparecido de Souza","Q155","Brazilian association football player"
"Edson Aparecido","10791","https://github.com/cpdoc/dhbb/blob/master/text/10791.text","1","Q113899527","http://www.wikidata.org/entity/Q113899527","Edson Aparecido dos Santos","","Brazilian historian and political"
"Edson Aparecido","10791","https://github.com/cpdoc/dhbb/blob/master/text/10791.text","2","Q61879665","http://www.wikidata.org/entity/Q61879665","Edson Aparecido da Silva","Q155","Brazilian politician"
"Francisco Appio","10792","https://github.com/cpdoc/dhbb/blob/master/text/10792.text","0","Q19708473","http://www.wikidata.org/entity/Q19708473","Francisco Appio","Q155","Brazilian politician"
"Bruno Araújo","10793","https://github.com/cpdoc/dhbb/blob/master/text/10793.text","0","Q9667467","http://www.wikidata.org/entity/Q9667467","Bruno Araújo","Q155","Brazilian politician"
"Bruno Araújo","10793","https://github.com/cpdoc/dhbb/blob/master/text/10793.text","1","Q31194328","http://www.wikidata.org/entity/Q31194328","Bruno Araújo","Q916","Angolan cyclist"
"Bruno Araújo","10793","https://github.com/cpdoc/dhbb/blob/master/text/10793.text","2","Q61892668","http://www.wikidata.org/entity/Q61892668","Bruno Rogerio de Araujo","Q155","Brazilian politician"
"Frederico César De Araújo","10794","https://github.com/cpdoc/dhbb/blob/master/text/10794.text","","","","","",""
"Ildeu Araújo","10795","https://github.com/cpdoc/dhbb/blob/master/text/10795.text","","","","","",""
"José Carlos Araújo","10796","https://github.com/cpdoc/dhbb/blob/master/text/10796.text","0","Q25445296","http://www.wikidata.org/entity/Q25445296","José Carlos Araújo","Q155","Brazilian business administrator, broadcaster and politician"
"José Carlos Araújo","10796","https://github.com/cpdoc/dhbb/blob/master/text/10796.text","1","Q10309076","http://www.wikidata.org/entity/Q10309076","José Carlos Araújo","Q155",""
"José Carlos Araújo","10796","https://github.com/cpdoc/dhbb/blob/master/text/10796.text","2","Q721149","http://www.wikidata.org/entity/Q721149","Jose Carlos Araujo Nunes","Q45","Portuguese footballer"
"Íris De Araújo","10797","https://github.com/cpdoc/dhbb/blob/master/text/10797.text","0","Q10303623","http://www.wikidata.org/entity/Q10303623","Iris de Araújo","Q155","Brazilian politician"
"Gim Argello","10798","https://github.com/cpdoc/dhbb/blob/master/text/10798.text","0","Q10289654","http://www.wikidata.org/entity/Q10289654","Gim Argello","Q155","Brazilian politician"
"Roberto Argenta","10799","https://github.com/cpdoc/dhbb/blob/master/text/10799.text","0","Q112119496","http://www.wikidata.org/entity/Q112119496","Roberto Argenta","",""
"Oscar Gitaí De Alencastro","108","https://github.com/cpdoc/dhbb/blob/master/text/108.text","","","","","",""
"Newton Cardoso","1080","https://github.com/cpdoc/dhbb/blob/master/text/1080.text","0","Q10336590","http://www.wikidata.org/entity/Q10336590","Newton Cardoso","Q155","Brazilian politician"
"Newton Cardoso","1080","https://github.com/cpdoc/dhbb/blob/master/text/1080.text","1","Q11790937","http://www.wikidata.org/entity/Q11790937","Newton Cardoso","Q155","Brazilian association football player (1925-1975)"
"Newton Cardoso","1080","https://github.com/cpdoc/dhbb/blob/master/text/1080.text","2","Q23883203","http://www.wikidata.org/entity/Q23883203","Newton Cardoso Jr","Q155","Brazilian politician"
"Bernardo Ariston","10800","https://github.com/cpdoc/dhbb/blob/master/text/10800.text","0","Q9655243","http://www.wikidata.org/entity/Q9655243","Bernardo Ariston","Q155","Brazilian politician"
"Ana Arrais","10801","https://github.com/cpdoc/dhbb/blob/master/text/10801.text","","","","","",""
"Assad Júnior, Mário","10802","https://github.com/cpdoc/dhbb/blob/master/text/10802.text","","","","","",""
"Raimundo Damasceno Assis","10803","https://github.com/cpdoc/dhbb/blob/master/text/10803.text","","","","","",""
"Vanderlei Assis","10804","https://github.com/cpdoc/dhbb/blob/master/text/10804.text","0","Q60999851","http://www.wikidata.org/entity/Q60999851","Vanderlei Assis","Q155",""
"Jairo Ataíde","10805","https://github.com/cpdoc/dhbb/blob/master/text/10805.text","0","Q61873891","http://www.wikidata.org/entity/Q61873891","Jairo Ataide Vieira","Q155","Brazilian politician"
"Atos Avelino","10806","https://github.com/cpdoc/dhbb/blob/master/text/10806.text","","","","","",""
"Igor Avelino","10807","https://github.com/cpdoc/dhbb/blob/master/text/10807.text","","","","","",""
