lemma,poscode,surface
Joaquim Beltrão Siqueira,3,Joaquim Beltrão Siqueira
Joaquim De Lira Maia,3,Joaquim De Lira Maia
José Abelardo Guimarães Camarinha,3,José Abelardo Guimarães Camarinha
José Airton Félix Cirilo Da Silva,3,José Airton Félix Cirilo Da Silva
José Eleonildo Soares,3,José Eleonildo Soares
José Fernando Aparecido De Oliveira,3,José Fernando Aparecido De Oliveira
José Iran Barbosa Filho,3,José Iran Barbosa Filho
José Nobre Guimarães,3,José Nobre Guimarães
José Paulo Toffano,3,José Paulo Toffano
José Roberto Santiago Gomes,3,José Roberto Santiago Gomes
Julião Amin Castro,3,Julião Amin Castro
Jurandy Loureiro Barroso,3,Jurandy Loureiro Barroso
Jusmari Terezinha De Souza Oliveira,3,Jusmari Terezinha De Souza Oliveira
Laerte Rodrigues De Bessa,3,Laerte Rodrigues De Bessa
Laurez Da Rocha Moreira,3,Laurez Da Rocha Moreira
Lázaro Botelho Martins,3,Lázaro Botelho Martins
Leandro José Mendes Sampaio Fernandes,3,Leandro José Mendes Sampaio Fernandes
Leonardo Lemos Barros Quintão,3,Leonardo Lemos Barros Quintão
Lindomar Barbosa Alves,3,Lindomar Barbosa Alves
Lúcio Dutra Vale,3,Lúcio Dutra Vale
Luiz Carlos Ghiorzzi Busato,3,Luiz Carlos Ghiorzzi Busato
Luiz Carlos Setim,3,Luiz Carlos Setim
Luiz Fernando Ramos Faria,3,Luiz Fernando Ramos Faria
Luiz Paulo Teixeira Ferreira,3,Luiz Paulo Teixeira Ferreira
Luiz Paulo Vellozo Lucas,3,Luiz Paulo Vellozo Lucas
Manoel Alves Da Silva Junior,3,Manoel Alves Da Silva Junior
Manoel Ferreira,3,Manoel Ferreira
Manuela Pinto Vieira D'Ávila,3,Manuela Pinto Vieira D'Ávila
Marcelo Augusto Da Eira Correa,3,Marcelo Augusto Da Eira Correa
Marcelo De Araújo Melo,3,Marcelo De Araújo Melo
Marcelo Zaturansky Nogueira Itagiba,3,Marcelo Zaturansky Nogueira Itagiba
Márcio Henrique Junqueira Pereira,3,Márcio Henrique Junqueira Pereira
Márcio Luiz França Gomes,3,Márcio Luiz França Gomes
Marcos Antônio Ramos Da Hora,3,Marcos Antônio Ramos Da Hora
Marcos Montes Cordeiro,3,Marcos Montes Cordeiro
Maria Aparecida Diogo Braga,3,Maria Aparecida Diogo Braga
Maria Dalva De Souza Figueiredo,3,Maria Dalva De Souza Figueiredo
Maria Do Socorro Jô Moraes,3,Maria Do Socorro Jô Moraes
Maria Lucenira Ferreira Oliveira Pimentel,3,Maria Lucenira Ferreira Oliveira Pimentel
Marina Terra Maggessi De Souza,3,Marina Terra Maggessi De Souza
Maurício Gonçalves Trindade,3,Maurício Gonçalves Trindade
Mauro Mariani,3,Mauro Mariani
Mauro Nazif Rasul,3,Mauro Nazif Rasul
Miguel Corrêa Da Silva Júnior,3,Miguel Corrêa Da Silva Júnior
Neilton Mulim Da Costa,3,Neilton Mulim Da Costa
Nelson Goetten De Lima,3,Nelson Goetten De Lima
Olavo Bilac Pinto Neto,3,Olavo Bilac Pinto Neto
Osmar Ribeiro De Almeida Júnior,3,Osmar Ribeiro De Almeida Júnior
Otavio Santos Silva Leite,3,Otavio Santos Silva Leite
Paulo Henrique Ellery Lustosa Da Costa,3,Paulo Henrique Ellery Lustosa Da Costa
Paulo Pereira Da Silva,3,Paulo Pereira Da Silva
Paulo Piau Nogueira,3,Paulo Piau Nogueira
Paulo Roberto Manoel Pereira,3,Paulo Roberto Manoel Pereira
Raimundo Sabino Castelo Branco Maués,3,Raimundo Sabino Castelo Branco Maués
Raul Jean Louis Henry Júnior,3,Raul Jean Louis Henry Júnior
Raymundo Veloso Silva,3,Raymundo Veloso Silva
Rebecca Martins Garcia,3,Rebecca Martins Garcia
Reinaldo Nogueira Lopes Cruz,3,Reinaldo Nogueira Lopes Cruz
Renato Delmar Molling,3,Renato Delmar Molling
Renato Fauvel Amary,3,Renato Fauvel Amary
Roberto Pereira De Britto,3,Roberto Pereira De Britto
Robson Lemos Rodovalho,3,Robson Lemos Rodovalho
Rodrigo Batista De Castro,3,Rodrigo Batista De Castro
Rodrigo Santos Da Rocha Loures,3,Rodrigo Santos Da Rocha Loures
Rodrigo Sobral Rollemberg,3,Rodrigo Sobral Rollemberg
Rogerio Martins Lisboa,3,Rogerio Martins Lisboa
Rogério Simonetti Marinho,3,Rogério Simonetti Marinho
Rômulo José De Gouveia,3,Rômulo José De Gouveia
Rubens Moreira Mendes Filho,3,Rubens Moreira Mendes Filho
Ruy Pauletti,3,Ruy Pauletti
Sebastião Ferreira Da Rocha,3,Sebastião Ferreira Da Rocha
Sergio Antonio Nechar,3,Sergio Antonio Nechar
Sérgio De Oliveira Cunha,3,Sérgio De Oliveira Cunha
Sérgio Ivan Moraes,3,Sérgio Ivan Moraes
Sétimo Waquim,3,Sétimo Waquim
Silvio Roberto Cavalcanti Peccioli,3,Silvio Roberto Cavalcanti Peccioli
Solange Pereira De Almeida,3,Solange Pereira De Almeida
Sueli Rangel Silva Vidigal,3,Sueli Rangel Silva Vidigal
Suely Santana Da Silva,3,Suely Santana Da Silva
Talmir Rodrigues,3,Talmir Rodrigues
Urzeni Da Rocha Freitas Filho,3,Urzeni Da Rocha Freitas Filho
Valtenir Luiz Pereira,3,Valtenir Luiz Pereira
Vicente Alves De Oliveira,3,Vicente Alves De Oliveira
Vinicius Rapozo De Carvalho,3,Vinicius Rapozo De Carvalho
Vital Do Rêgo Filho,3,Vital Do Rêgo Filho
Vitor Penido De Barros,3,Vitor Penido De Barros
Waldir Maranhão Cardoso,3,Waldir Maranhão Cardoso
Waldir Neves Barbosa,3,Waldir Neves Barbosa
Walter Shindi Iihoshi,3,Walter Shindi Iihoshi
Wandenkolk Pasteur Gonçalves,3,Wandenkolk Pasteur Gonçalves
Welington Coimbra,3,Welington Coimbra
Vilson Luiz Covatti,3,Vilson Luiz Covatti
Tiago Braga Pereira,3,Tiago Braga Pereira
Edigar Evangelista Dos Anjos,3,Edigar Evangelista Dos Anjos
Acélio Casagrande,3,Acélio Casagrande
Domingos Gomes De Aguiar Neto,3,Domingos Gomes De Aguiar Neto
Daniel Elias Carvalho Vilela,3,Daniel Elias Carvalho Vilela
José Gerardo Corrêa De Arruda,3,José Gerardo Corrêa De Arruda
Francisco Gomes De Abreu,3,Francisco Gomes De Abreu
Marcelo Beltrão De Almeida,3,Marcelo Beltrão De Almeida
Marcelo Guilherme De Aro Ferreira,3,Marcelo Guilherme De Aro Ferreira
Fabiano Taques Horta,3,Fabiano Taques Horta
Roseane Cavalcante De Freitas Estrela,3,Roseane Cavalcante De Freitas Estrela
Matteo Rota Chiarelli,3,Matteo Rota Chiarelli
Paulo César Da Guia Almeida,3,Paulo César Da Guia Almeida
Victorio Galli Filho,3,Victorio Galli Filho
Walter Correia De Brito Neto,3,Walter Correia De Brito Neto
Fábio Rodrigues De Oliveira,3,Fábio Rodrigues De Oliveira
Márcio Carlos Marinho,3,Márcio Carlos Marinho
Ricardo Quirino Dos Santos,3,Ricardo Quirino Dos Santos
Márcio Alessandro Flexa De Oliveira,3,Márcio Alessandro Flexa De Oliveira
Eduardo Alves De Moura,3,Eduardo Alves De Moura
Laercio José De Oliveira,3,Laercio José De Oliveira
Ronaldo De Brito Leite,3,Ronaldo De Brito Leite
José Edmar De Castro Cordeiro,3,José Edmar De Castro Cordeiro
José De Andrade Maia Filho,3,José De Andrade Maia Filho
Glauber De Medeiros Braga,3,Glauber De Medeiros Braga
Lucínio Castelo De Assumção,3,Lucínio Castelo De Assumção
José Vieira Lins,3,José Vieira Lins
Fernando Antônio Do Nascimento,3,Fernando Antônio Do Nascimento
Elizeu Morais De Aguiar,3,Elizeu Morais De Aguiar
Benedito Roberto Alves Ferreira,3,Benedito Roberto Alves Ferreira
Antonio Carlos Ramos,3,Antonio Carlos Ramos
Rodrigo Bethlem Fernandes,3,Rodrigo Bethlem Fernandes
Emilia Therezinha Xavier Fernandes,3,Emilia Therezinha Xavier Fernandes
Milton Vieira Pinto,3,Milton Vieira Pinto
Jairo Paes De Lira,3,Jairo Paes De Lira
Fernando Chiarelli,3,Fernando Chiarelli
Jose Carlos Stangarlini,3,Jose Carlos Stangarlini
Eleuses Vieira De Paiva,3,Eleuses Vieira De Paiva
Wilson Picler,3,Wilson Picler
Emiliano José Da Silva Filho,3,Emiliano José Da Silva Filho
Antonio Geraldo De Souza Henriques Filho,3,Antonio Geraldo De Souza Henriques Filho
Marcel Van Hattem,3,Marcel Van Hattem
Bene André Camacho Araújo,3,Bene André Camacho Araújo
Túlio Gadêlha Sales De Melo,3,Túlio Gadêlha Sales De Melo
Charles Cozzolino,3,Charles Cozzolino
Francisco Tarquinio Daltro,3,Francisco Tarquinio Daltro
Angelo Crema Marzola Junior,3,Angelo Crema Marzola Junior
Francisco De Assis Carvalho Gonçalves,3,Francisco De Assis Carvalho Gonçalves
Marcus Vinícius Caetano Pestana Da Silva,3,Marcus Vinícius Caetano Pestana Da Silva
João Batista Freire Viegas,3,João Batista Freire Viegas
Vicente Paulo De Oliveira Selistre,3,Vicente Paulo De Oliveira Selistre
Raimundo De Sá Urtiga Filho,3,Raimundo De Sá Urtiga Filho
Flavio Luis Moreira Antunes,3,Flavio Luis Moreira Antunes
Andre Franco Montoro Filho,3,Andre Franco Montoro Filho
Antonio Carlos De Morais,3,Antonio Carlos De Morais
Daniel Paulo Fontana,3,Daniel Paulo Fontana
Itamar De Paiva Rocha,3,Itamar De Paiva Rocha
Gisela Romariz Sequeira,3,Gisela Romariz Sequeira
Francisco Ferreira Freitas Neto,3,Francisco Ferreira Freitas Neto
José Humberto Soares,3,José Humberto Soares
Rogério Schumann Rosso,3,Rogério Schumann Rosso
Afonso Bandeira Florence,3,Afonso Bandeira Florence
Jorginho Dos Santos Mello,3,Jorginho Dos Santos Mello
Luis Henrique De Oliveira Resende,3,Luis Henrique De Oliveira Resende
Alessandro Lucciola Molon,3,Alessandro Lucciola Molon
Aureo Lidio Moreira Ribeiro,3,Aureo Lidio Moreira Ribeiro
Luciano Fernandes Moreira,3,Luciano Fernandes Moreira
Rodrigo Moreira Ladeira Grilo,3,Rodrigo Moreira Ladeira Grilo
Ronaldo José Benedet,3,Ronaldo José Benedet
Raimundo Antonio De Macedo,3,Raimundo Antonio De Macedo
Paulo Roberto Foletto,3,Paulo Roberto Foletto
Weliton Fernandes Prado,3,Weliton Fernandes Prado
Júlio José De Campos,3,Júlio José De Campos
Raimundo Taraskevicius Sales,3,Raimundo Taraskevicius Sales
Aguinaldo Velloso Borges Ribeiro,3,Aguinaldo Velloso Borges Ribeiro
Danilo Jorge De Barros Cabral,3,Danilo Jorge De Barros Cabral
Aluizio Dos Santos Junior,3,Aluizio Dos Santos Junior
Antonio José Imbassahy Da Silva,3,Antonio José Imbassahy Da Silva
Johnathan Pereira De Jesus,3,Johnathan Pereira De Jesus
Adriano Eli Corrêa,3,Adriano Eli Corrêa
Liliam Sá De Paula,3,Liliam Sá De Paula
Lauriete Rodrigues De Jesus,3,Lauriete Rodrigues De Jesus
Dionilso Mateus Marcon,3,Dionilso Mateus Marcon
Marco Antonio Tebaldi,3,Marco Antonio Tebaldi
Gabriel Benedito Issaac Chalita,3,Gabriel Benedito Issaac Chalita
Elvino José Bohn Gass,3,Elvino José Bohn Gass
Anthony William Garotinho Matheus De Oliveira,3,Anthony William Garotinho Matheus De Oliveira
Otoniel Carlos De Lima,3,Otoniel Carlos De Lima
Arthur César Pereira De Lira,3,Arthur César Pereira De Lira
Márcio Costa Macêdo,3,Márcio Costa Macêdo
André Luis Dantas Ferreira,3,André Luis Dantas Ferreira
Alexandre Leite Da Silva,3,Alexandre Leite Da Silva
Armando Vergílio Dos Santos Júnior,3,Armando Vergílio Dos Santos Júnior
João Luiz Correia Argôlo Dos Santos,3,João Luiz Correia Argôlo Dos Santos
Jonas Donizette Ferreira,3,Jonas Donizette Ferreira
João Paulo Lima E Silva,3,João Paulo Lima E Silva
Luiz Carlos Pietschmann,3,Luiz Carlos Pietschmann
Anderson Ferreira Rodrigues,3,Anderson Ferreira Rodrigues
Danrlei De Deus Hinterholz,3,Danrlei De Deus Hinterholz
Antonio Luiz Paranhos Ribeiro Leite De Brito,3,Antonio Luiz Paranhos Ribeiro Leite De Brito
Herbson Jairo Ribeiro Bantim,3,Herbson Jairo Ribeiro Bantim
Lourival Mendes Da Fonseca Filho,3,Lourival Mendes Da Fonseca Filho
João Carlos Siqueira,3,João Carlos Siqueira
Claudio Alberto Castelo Branco Puty,3,Claudio Alberto Castelo Branco Puty
Paulo Roberto Freire Da Costa,3,Paulo Roberto Freire Da Costa
Alceu Moreira Da Silva,3,Alceu Moreira Da Silva
José De Filippi Júnior,3,José De Filippi Júnior
José Olimpio Silveira Moraes,3,José Olimpio Silveira Moraes
Edson Giroto,3,Edson Giroto
Onofre Santo Agustini,3,Onofre Santo Agustini
Ozanilda Gondim Vital Do Rego,3,Ozanilda Gondim Vital Do Rego
Mara Cristina Gabrilli,3,Mara Cristina Gabrilli
Rogério Carvalho Santos,3,Rogério Carvalho Santos
Waldenor Alves Pereira Filho,3,Waldenor Alves Pereira Filho
João Rodrigues,3,João Rodrigues
Jorge Wicks Côrte Real,3,Jorge Wicks Côrte Real
João José De Arruda Júnior,3,João José De Arruda Júnior
João Ananias Vasconcélos Neto,3,João Ananias Vasconcélos Neto
Érika Jucá Kokay,3,Érika Jucá Kokay
Cesar Hanna Halum,3,Cesar Hanna Halum
Adrian Mussi Ramos,3,Adrian Mussi Ramos
Edmar De Souza Arruda,3,Edmar De Souza Arruda
Maria Aparecida Borghetti,3,Maria Aparecida Borghetti
Assis Flávio Da Silva Melo,3,Assis Flávio Da Silva Melo
José Alberto Oliveira Veloso Filho,3,José Alberto Oliveira Veloso Filho
Carlos Jose De Almeida,3,Carlos Jose De Almeida
Carlaile Jesus Pedrosa,3,Carlaile Jesus Pedrosa
Fábio Ricardo Trad,3,Fábio Ricardo Trad
Diego Leonardo De Andrade Carvalho,3,Diego Leonardo De Andrade Carvalho
Bruna Dias Furlan,3,Bruna Dias Furlan
Hélio Batista Dos Santos,3,Hélio Batista Dos Santos
Vinicius De Azevedo Gurgel,3,Vinicius De Azevedo Gurgel
José Carlos Becker De Oliveira E Silva,3,José Carlos Becker De Oliveira E Silva
Paulo Wagner Leite Dantas,3,Paulo Wagner Leite Dantas
Ronaldo Miro Zülke,3,Ronaldo Miro Zülke
José Carlos Vaz De Lima,3,José Carlos Vaz De Lima
Heuler Abreu Cruvinel,3,Heuler Abreu Cruvinel
Romario De Souza Faria,3,Romario De Souza Faria
Flávia Carreiro Albuquerque Morais,3,Flávia Carreiro Albuquerque Morais
Dimas Fabiano Toledo Júnior,3,Dimas Fabiano Toledo Júnior
Arthur De Oliveira Maia Da Silva,3,Arthur De Oliveira Maia Da Silva
Marco Antônio Feliciano,3,Marco Antônio Feliciano
Arnaldo Jordy Figueiredo,3,Arnaldo Jordy Figueiredo
Amauri Santos Teixeira,3,Amauri Santos Teixeira
Pedro Francisco Uczai,3,Pedro Francisco Uczai
Carlos Magno Ramos,3,Carlos Magno Ramos
Protógenes Pinheiro De Queiroz,3,Protógenes Pinheiro De Queiroz
Jose Luiz Stédile,3,Jose Luiz Stédile
Maria Teresa Saenz Surita Jucá,3,Maria Teresa Saenz Surita Jucá
Walter Da Rocha Tosta,3,Walter Da Rocha Tosta
Valmir Carlos Da Assunção,3,Valmir Carlos Da Assunção
Antônio Pinheiro Júnior,3,Antônio Pinheiro Júnior
Sergio Zveiter,3,Sergio Zveiter
Sebastião Sibá Machado Oliveira,3,Sebastião Sibá Machado Oliveira
Cleusa Rosane Ribas Ferreira,3,Cleusa Rosane Ribas Ferreira
Reinaldo Azambuja Silva,3,Reinaldo Azambuja Silva
Edivaldo De Holanda Braga Junior,3,Edivaldo De Holanda Braga Junior
Thiago Mello Peixoto Da Silveira,3,Thiago Mello Peixoto Da Silveira
Edson Sampaio Pimenta,3,Edson Sampaio Pimenta
José Nunes Soares,3,José Nunes Soares
Washington Reis De Oliveira,3,Washington Reis De Oliveira
Sandro Alex Cruz De Oliveira,3,Sandro Alex Cruz De Oliveira
Vicente Cândido Da Silva,3,Vicente Cândido Da Silva
José Renan Vasconcelos Calheiros Filho,3,José Renan Vasconcelos Calheiros Filho
Célia Maria Barbosa Rocha,3,Célia Maria Barbosa Rocha
Jorge De Oliveira,3,Jorge De Oliveira
José Almeida Lima,3,José Almeida Lima
Luciana Barbosa De Oliveira Santos,3,Luciana Barbosa De Oliveira Santos
Romero Rodrigues Veiga,3,Romero Rodrigues Veiga
Ságuas Moraes Sousa,3,Ságuas Moraes Sousa
Walney Da Rocha Carvalho,3,Walney Da Rocha Carvalho
José Silva Soares,3,José Silva Soares
Luiz Henrique Mandetta,3,Luiz Henrique Mandetta
Francisco Vieira Sampaio,3,Francisco Vieira Sampaio
Ruy Manuel Carneiro Barbosa De Aca Belchior,3,Ruy Manuel Carneiro Barbosa De Aca Belchior
José Wilson Santiago Filho,3,José Wilson Santiago Filho
Ronaldo Fonseca De Souza,3,Ronaldo Fonseca De Souza
Joseli Ângelo Agnolin,3,Joseli Ângelo Agnolin
Maria Auxiliadora Seabra Rezende,3,Maria Auxiliadora Seabra Rezende
Eros Ferreira Biondini,3,Eros Ferreira Biondini
Marcivania Do Socorro Da Rocha Flexa,3,Marcivania Do Socorro Da Rocha Flexa
Francisco Eurico Da Silva,3,Francisco Eurico Da Silva
Jorge Silva,3,Jorge Silva
Esmerino Neri Batista Filho,3,Esmerino Neri Batista Filho
Luiz Carlos Gomes Dos Santos Junior,3,Luiz Carlos Gomes Dos Santos Junior
Fernando Destito Francischini,3,Fernando Destito Francischini
Eduardo Brandão De Azeredo,3,Eduardo Brandão De Azeredo
Raimundo Coimbra Júnior,3,Raimundo Coimbra Júnior
Esperidião Amin Helou Filho,3,Esperidião Amin Helou Filho
Oziel Alves De Oliveira,3,Oziel Alves De Oliveira
Rogério Mendonça,3,Rogério Mendonça
Roberto Sérgio Ribeiro Coutinho Teixeira,3,Roberto Sérgio Ribeiro Coutinho Teixeira
Roberto Alves De Lucena,3,Roberto Alves De Lucena
Renzo Do Amaral Braz,3,Renzo Do Amaral Braz
Ricardo Izar Junior,3,Ricardo Izar Junior
Raul Da Silva Lima Sobrinho,3,Raul Da Silva Lima Sobrinho
Newton Lima Neto,3,Newton Lima Neto
Paulo Tadeu Vale Da Silva,3,Paulo Tadeu Vale Da Silva
Iolanda Keiko Miashiro Ota,3,Iolanda Keiko Miashiro Ota
Marcelo Theodoro De Aguiar,3,Marcelo Theodoro De Aguiar
Luiz Fernando Arantes Machado,3,Luiz Fernando Arantes Machado
Leopoldo Costa Meyer,3,Leopoldo Costa Meyer
César Roberto Colnaghi,3,César Roberto Colnaghi
Augusto Rodrigues Coutinho De Melo,3,Augusto Rodrigues Coutinho De Melo
Felix De Almeida Mendonça Júnior,3,Felix De Almeida Mendonça Júnior
Guilherme Mussi Ferreira,3,Guilherme Mussi Ferreira
Paulo Cesar Justo Quartiero,3,Paulo Cesar Justo Quartiero
Genecias Mateus Noronha,3,Genecias Mateus Noronha
Máriton Benedito De Holanda,3,Máriton Benedito De Holanda
Jesus Rodrigues Alves,3,Jesus Rodrigues Alves
Jean Wyllys De Matos Santos,3,Jean Wyllys De Matos Santos
Hugo Motta Wanderley Da Nóbrega,3,Hugo Motta Wanderley Da Nóbrega
Jânio Natal Andrade Borges,3,Jânio Natal Andrade Borges
Fernando Dantas Torres,3,Fernando Dantas Torres
Francisco Floriano De Sousa Silva,3,Francisco Floriano De Sousa Silva
Artur José Vieira Bruno,3,Artur José Vieira Bruno
Taumaturgo Lima Cordeiro,3,Taumaturgo Lima Cordeiro
Audifax Charles Pimentel Barcelos,3,Audifax Charles Pimentel Barcelos
Domingos Sávio Campos Resende,3,Domingos Sávio Campos Resende
Hugo Napoleão Do Rego Neto,3,Hugo Napoleão Do Rego Neto
Francisco Everardo Tiririca Oliveira Silva,3,Francisco Everardo Tiririca Oliveira Silva
Emidio Alves Madeira Junior,3,Emidio Alves Madeira Junior
Roberto Dorner,3,Roberto Dorner
João Dudimar De Azevedo Paxiúba,3,João Dudimar De Azevedo Paxiúba
André Teixeira Dias,3,André Teixeira Dias
Luiz Otavio Oliveira Campos,3,Luiz Otavio Oliveira Campos
Acelino Freitas,3,Acelino Freitas
Luiz Noé Souza Soares,3,Luiz Noé Souza Soares
Roberto Policarpo Fagundes,3,Roberto Policarpo Fagundes
Eliane Pontes Rolim,3,Eliane Pontes Rolim
Luiz Hiloshi Nishimori,3,Luiz Hiloshi Nishimori
Valdivino Jose De Oliveira,3,Valdivino Jose De Oliveira
Ronaldo Nogueira De Oliveira,3,Ronaldo Nogueira De Oliveira
Zacarias Vilharba,3,Zacarias Vilharba
Fernando Antônio Ceciliano Jordão,3,Fernando Antônio Ceciliano Jordão
Waldir Soares De Oliveira,3,Waldir Soares De Oliveira
Carmen Emília Bonfá Zanotto,3,Carmen Emília Bonfá Zanotto
Marina Pignataro Sant'Anna,3,Marina Pignataro Sant'Anna
Gean Marques Loureiro,3,Gean Marques Loureiro
Carlos Roberto De Campos,3,Carlos Roberto De Campos
Francisco Evangelista Dos Santos De Araujo,3,Francisco Evangelista Dos Santos De Araujo
Nilson Aparecido Leitão,3,Nilson Aparecido Leitão
Magda Mofatto Hon,3,Magda Mofatto Hon
Elaine Aparecida Belloni Abissamra,3,Elaine Aparecida Belloni Abissamra
Weverton Rocha Marques De Sousa,3,Weverton Rocha Marques De Sousa
Severino De Souza Silva,3,Severino De Souza Silva
Romanna Giulia Ceccon Leandro Remor Marcelino,3,Romanna Giulia Ceccon Leandro Remor Marcelino
Marcos Rogério Da Silva Brito,3,Marcos Rogério Da Silva Brito
Juliano De Souza Rabelo,3,Juliano De Souza Rabelo
Jose Simplicio Alves De Araujo,3,Jose Simplicio Alves De Araujo
Jose Carlos De Jesus Rodrigues,3,Jose Carlos De Jesus Rodrigues
Mario Feitoza De Carvalho Freitas,3,Mario Feitoza De Carvalho Freitas
Ricardo Ceppas Archer,3,Ricardo Ceppas Archer
Telma Pinheiro Ribeiro,3,Telma Pinheiro Ribeiro
Alexandre De Melo Toledo,3,Alexandre De Melo Toledo
Raimundo Valry De Morais,3,Raimundo Valry De Morais
Dilson Malheiros Drumond,3,Dilson Malheiros Drumond
Sergio Paulo De Oliveira,3,Sergio Paulo De Oliveira
Paulo Fernando Dos Santos,3,Paulo Fernando Dos Santos
Luiz Barbosa De Deus,3,Luiz Barbosa De Deus
Maria Margarida Martins Salomão,3,Maria Margarida Martins Salomão
Renato Barbosa De Andrade,3,Renato Barbosa De Andrade
Eurico Pinheiro Bernardes Junior,3,Eurico Pinheiro Bernardes Junior
Manuel Rosa Da Silva,3,Manuel Rosa Da Silva
Fabio De Almeida Reis,3,Fabio De Almeida Reis
Eronildo Braga Bezerra,3,Eronildo Braga Bezerra
Francisco Das Chagas Francilino,3,Francisco Das Chagas Francilino
Francisco Plínio Valério Tomaz,3,Francisco Plínio Valério Tomaz
Ricardo Arruda Nunes,3,Ricardo Arruda Nunes
José Ilário Gonçalves Marques,3,José Ilário Gonçalves Marques
Akira Otsubo,3,Akira Otsubo
Goiaciara Tavares Cruz,3,Goiaciara Tavares Cruz
Pedro Dos Santos Lima Guerra,3,Pedro Dos Santos Lima Guerra
Denílson Francisco Teixeira,3,Denílson Francisco Teixeira
Amir Francisco Lando,3,Amir Francisco Lando
Renato Simões,3,Renato Simões
Helcio Antonio Da Silva,3,Helcio Antonio Da Silva
Gustavo Lemos Petta,3,Gustavo Lemos Petta
Maria Lucia Prandi Gomes,3,Maria Lucia Prandi Gomes
Luiz Eduardo Francisco Da Silva,3,Luiz Eduardo Francisco Da Silva
Luiz Gonzaga Ribeiro,3,Luiz Gonzaga Ribeiro
Newton Ferreira Pires,3,Newton Ferreira Pires
Francisco De Assis Nunes,3,Francisco De Assis Nunes
Luiz Carlos Ramos,3,Luiz Carlos Ramos
Marcelo Pereira Surcin,3,Marcelo Pereira Surcin
Leonardo Cunha De Brito,3,Leonardo Cunha De Brito
Sergio Olimpio Gomes,3,Sergio Olimpio Gomes
Max Freitas Mauro Filho,3,Max Freitas Mauro Filho
Evandro Herrera Bertone Gussi,3,Evandro Herrera Bertone Gussi
Jose Augusto Rosa,3,Jose Augusto Rosa
Sinval Malheiros Pinto Júnior,3,Sinval Malheiros Pinto Júnior
Andre Dos Santos Abdon,3,Andre Dos Santos Abdon
Leandre Dal Ponte,3,Leandre Dal Ponte
Alexandre Augustus Serfiotis,3,Alexandre Augustus Serfiotis
Adalberto Souza Galvão,3,Adalberto Souza Galvão
Afonso Antunes Da Motta,3,Afonso Antunes Da Motta
Alan Rick Miranda,3,Alan Rick Miranda
Carlos Cesar Correia De Messias,3,Carlos Cesar Correia De Messias
Jessica Rojas Sales,3,Jessica Rojas Sales
Wherles Fernandes Da Rocha,3,Wherles Fernandes Da Rocha
José Cícero Soares De Almeida,3,José Cícero Soares De Almeida
Joao Henrique Holanda  Caldas,3,Joao Henrique Holanda  Caldas
Marx Beltrão Lima Siqueira,3,Marx Beltrão Lima Siqueira
Pedro Torres Brandão Vilela,3,Pedro Torres Brandão Vilela
Ronaldo Augusto Lessa Santos,3,Ronaldo Augusto Lessa Santos
Alfredo Pereira Do Nascimento,3,Alfredo Pereira Do Nascimento
Arthur Virgilio Do Carmo Ribeiro Bisneto,3,Arthur Virgilio Do Carmo Ribeiro Bisneto
Maria Da Conceicao Sampaio Moura,3,Maria Da Conceicao Sampaio Moura
Hissa Nagib Abrahao Filho,3,Hissa Nagib Abrahao Filho
Marcos Sergio Rotta,3,Marcos Sergio Rotta
Joziane Araújo Nascimento,3,Joziane Araújo Nascimento
Marcos Jose Reategui Souza,3,Marcos Jose Reategui Souza
Luiz Carlos Caetano,3,Luiz Carlos Caetano
Elmar Jose Vieira Nascimento,3,Elmar Jose Vieira Nascimento
Antonio Lazaro Silva,3,Antonio Lazaro Silva
Joao Gualberto Vasconcelos,3,Joao Gualberto Vasconcelos
Jorge Jose Santos Pereira Solla,3,Jorge Jose Santos Pereira Solla
Mario Silvio Mendes Negromonte Junior,3,Mario Silvio Mendes Negromonte Junior
Moema Isabel Passos Gramacho,3,Moema Isabel Passos Gramacho
Paulo Velloso Dantas Azi,3,Paulo Velloso Dantas Azi
Ronaldo Carletto,3,Ronaldo Carletto
Eronildes Vasconcelos Carvalho,3,Eronildes Vasconcelos Carvalho
Uldurico Alencar Pinto,3,Uldurico Alencar Pinto
Jose Adail Carneiro Silva,3,Jose Adail Carneiro Silva
Flavio Alves Sabino,3,Flavio Alves Sabino
Luizianne De Oliveira Lins,3,Luizianne De Oliveira Lins
Jose Maria Macedo Junior,3,Jose Maria Macedo Junior
Luiz Odorico Monteiro De Andrade,3,Luiz Odorico Monteiro De Andrade
Vitor Pereira Valim,3,Vitor Pereira Valim
Rôney Tanios Nemer,3,Rôney Tanios Nemer
Evair Vieira De Melo,3,Evair Vieira De Melo
Givaldo Vieira Da Silva,3,Givaldo Vieira Da Silva
Helder Ignacio Salomao,3,Helder Ignacio Salomao
Antonio Sergio Alves Vidigal,3,Antonio Sergio Alves Vidigal
Alexandre Baldy De Sant'Anna Braga,3,Alexandre Baldy De Sant'Anna Braga
Celio Antonio Da Silveira,3,Celio Antonio Da Silveira
Fabio Fernandes De Sousa,3,Fabio Fernandes De Sousa
Giuseppe Vecci,3,Giuseppe Vecci
Lucas De Castro Santos,3,Lucas De Castro Santos
Marcos Abrao Roriz Soares De Carvalho,3,Marcos Abrao Roriz Soares De Carvalho
Aluisio Guimaraes Mendes Filho,3,Aluisio Guimaraes Mendes Filho
