lemma,poscode,surface
Argolo,3,Argolo
Helvécia,3,Helvécia
Posto da Mata,3,Posto da Mata
Nova Xavantina,3,Nova Xavantina
União do Leste,3,União do Leste
Novais,3,Novais
Novo Acordo,3,Novo Acordo
Novo Airão,3,Novo Airão
Novo Alegre,3,Novo Alegre
Novo Aripuanã,3,Novo Aripuanã
Novo Barreiro,3,Novo Barreiro
Novo Cabrais,3,Novo Cabrais
Novo Cruzeiro,3,Novo Cruzeiro
Lufa,3,Lufa
Novilhona,3,Novilhona
Queixada,3,Queixada
Novo Gama,3,Novo Gama
Novo Hamburgo,3,Novo Hamburgo
Vale Formoso,3,Vale Formoso
Brejo Luiza de Brito,3,Brejo Luiza de Brito
Remédios,3,Remédios
Novo Horizonte do Norte,3,Novo Horizonte do Norte
Novo Horizonte do Oeste,3,Novo Horizonte do Oeste
Migrantinópolis,3,Migrantinópolis
Novo Horizonte do Sul,3,Novo Horizonte do Sul
Novo Itacolomi,3,Novo Itacolomi
Novo Lino,3,Novo Lino
Novo Machado,3,Novo Machado
Pratos,3,Pratos
Novo Mundo,3,Novo Mundo
Novo Oriente,3,Novo Oriente
Emaús,3,Emaús
Palestina,3,Palestina
São Raimundo,3,São Raimundo
Novo Oriente de Minas,3,Novo Oriente de Minas
Novo Oriente do Piauí,3,Novo Oriente do Piauí
Novo Planalto,3,Novo Planalto
Novo Progresso,3,Novo Progresso
Novo Repartimento,3,Novo Repartimento
Belo Monte do Pará,3,Belo Monte do Pará
Vitória da Conquista,3,Vitória da Conquista
Novo Santo Antônio,3,Novo Santo Antônio
Novo São Joaquim,3,Novo São Joaquim
Itaquerê,3,Itaquerê
Novo Tiradentes,3,Novo Tiradentes
Novo Triunfo,3,Novo Triunfo
Novo Xingu,3,Novo Xingu
Novorizonte,3,Novorizonte
Nuporanga,3,Nuporanga
Óbidos,3,Óbidos
Ocara,3,Ocara
Arisco dos Marianos,3,Arisco dos Marianos
Curupira,3,Curupira
Sereno de Cima,3,Sereno de Cima
Serragem,3,Serragem
Ocauçu,3,Ocauçu
Oeiras,3,Oeiras
Oeiras do Pará,3,Oeiras do Pará
Oiapoque,3,Oiapoque
Clevelândia do Norte,3,Clevelândia do Norte
Vila Velha,3,Vila Velha
Vila Brasil,3,Vila Brasil
Olaria,3,Olaria
Óleo,3,Óleo
Batista Botelho,3,Batista Botelho
Olho d'Água,3,Olho d'Água
Socorro,3,Socorro
Olho d'Água das Cunhãs,3,Olho d'Água das Cunhãs
Olho d'Água das Flores,3,Olho d'Água das Flores
Olho d'Água do Borges,3,Olho d'Água do Borges
Olho d'Água do Casado,3,Olho d'Água do Casado
Olho D'Água do Piauí,3,Olho D'Água do Piauí
Olho d'Água Grande,3,Olho d'Água Grande
Olhos-d'Água,3,Olhos-d'Água
Ribeirão de Santo Agostinho,3,Ribeirão de Santo Agostinho
Três Dias,3,Três Dias
Pimenta de São Serafim,3,Pimenta de São Serafim
Olímpia,3,Olímpia
Baguaçu,3,Baguaçu
Ribeiro dos Santos,3,Ribeiro dos Santos
Olímpio Noronha,3,Olímpio Noronha
Olinda Nova do Maranhão,3,Olinda Nova do Maranhão
Olindina,3,Olindina
Olivedos,3,Olivedos
Oliveira,3,Oliveira
Morro do Ferro,3,Morro do Ferro
Oliveira de Fátima,3,Oliveira de Fátima
Oliveira dos Brejinhos,3,Oliveira dos Brejinhos
Bom Sossego,3,Bom Sossego
Ipuçaba,3,Ipuçaba
Oliveira Fortes,3,Oliveira Fortes
Onça de Pitangui,3,Onça de Pitangui
Capoeira Grande,3,Capoeira Grande
Jaguara de Minas,3,Jaguara de Minas
Onda Verde,3,Onda Verde
Oratórios,3,Oratórios
Oriente,3,Oriente
Orindiúva,3,Orindiúva
Oriximiná,3,Oriximiná
Orizânia,3,Orizânia
Orizona,3,Orizona
Alto Alvorada,3,Alto Alvorada
Orlândia,3,Orlândia
Orleans,3,Orleans
Pindotiba,3,Pindotiba
Rio das Furnas,3,Rio das Furnas
Brusque do Sul,3,Brusque do Sul
Rio Pinheiros,3,Rio Pinheiros
Orobó,3,Orobó
Chã do Rocha,3,Chã do Rocha
Umburetama,3,Umburetama
Orocó,3,Orocó
Orós,3,Orós
Guassussê,3,Guassussê
Igarói,3,Igarói
Santarém,3,Santarém
Ortigueira,3,Ortigueira
Lajeado Bonito,3,Lajeado Bonito
Monjolinho,3,Monjolinho
Natingui,3,Natingui
Osasco,3,Osasco
Oscar Bressane,3,Oscar Bressane
Osório,3,Osório
Aguapés,3,Aguapés
Atlântida-Sul,3,Atlântida-Sul
Borussia,3,Borussia
Passinhos,3,Passinhos
Lagoa Azul,3,Lagoa Azul
Otacílio Costa,3,Otacílio Costa
Ourém,3,Ourém
Ouriçangas,3,Ouriçangas
Ouricuri,3,Ouricuri
Barra de São Pedro,3,Barra de São Pedro
Ourilândia do Norte,3,Ourilândia do Norte
Ourinhos,3,Ourinhos
Ourizona,3,Ourizona
Ouro,3,Ouro
Ouro Fino,3,Ouro Fino
Crisólia,3,Crisólia
São José do Mato Dentro,3,São José do Mato Dentro
Ouro Preto,3,Ouro Preto
Amarantina,3,Amarantina
Antônio Pereira,3,Antônio Pereira
Cachoeira do Campo,3,Cachoeira do Campo
Engenheiro Correia,3,Engenheiro Correia
Glaura,3,Glaura
Lavras Novas,3,Lavras Novas
Miguel Burnier,3,Miguel Burnier
Rodrigo Silva,3,Rodrigo Silva
Santa Rita de Ouro Preto,3,Santa Rita de Ouro Preto
Santo Antônio do Leite,3,Santo Antônio do Leite
Santo Antônio do Salto,3,Santo Antônio do Salto
Ouro Preto do Oeste,3,Ouro Preto do Oeste
Rondominas,3,Rondominas
Ouro Velho,3,Ouro Velho
Ouro Verde de Goiás,3,Ouro Verde de Goiás
Ouro Verde de Minas,3,Ouro Verde de Minas
Ouro Verde do Oeste,3,Ouro Verde do Oeste
Ouroeste,3,Ouroeste
Ourolândia,3,Ourolândia
Alagadiço,3,Alagadiço
Ouvidor,3,Ouvidor
Pacaembu,3,Pacaembu
Pacajá,3,Pacajá
Pacajus,3,Pacajus
Itaipaba,3,Itaipaba
Pascoal,3,Pascoal
Pacaraima,3,Pacaraima
Pacatuba,3,Pacatuba
Monguba,3,Monguba
Pavuna,3,Pavuna
Senador Carlos Jereissati,3,Senador Carlos Jereissati
Paço do Lumiar,3,Paço do Lumiar
Pacoti,3,Pacoti
Santa Ana,3,Santa Ana
Pacujá,3,Pacujá
Padre Bernardo,3,Padre Bernardo
Mariápolis e Taboquinha,3,Mariápolis e Taboquinha
Trajanópolis,3,Trajanópolis
Padre Carvalho,3,Padre Carvalho
Padre Marcos,3,Padre Marcos
Padre Paraíso,3,Padre Paraíso
Paes Landim,3,Paes Landim
Pai Pedro,3,Pai Pedro
Vila Sudário,3,Vila Sudário
Paial,3,Paial
Paiçandu,3,Paiçandu
Paim Filho,3,Paim Filho
Paineiras,3,Paineiras
Poções de Paineiras,3,Poções de Paineiras
Painel,3,Painel
Pains,3,Pains
Vila Costina,3,Vila Costina
Paiva,3,Paiva
Pajeú do Piauí,3,Pajeú do Piauí
Duplo Céu,3,Duplo Céu
Jurupeba,3,Jurupeba
Palestina de Goiás,3,Palestina de Goiás
Palestina do Pará,3,Palestina do Pará
Palhano,3,Palhano
Palhoça,3,Palhoça
Enseada de Brito,3,Enseada de Brito
Palma,3,Palma
Cisneiros,3,Cisneiros
Itapiruçu,3,Itapiruçu
Palma Sola,3,Palma Sola
Rene Damo,3,Rene Damo
Palmácia,3,Palmácia
Gado,3,Gado
Gados dos Rodrigues,3,Gados dos Rodrigues
Palmares,3,Palmares
Santo Antônio dos Palmares,3,Santo Antônio dos Palmares
Palmares do Sul,3,Palmares do Sul
Bacupari,3,Bacupari
Butiatuva,3,Butiatuva
Casa Velha,3,Casa Velha
Granja Getúlio Vargas,3,Granja Getúlio Vargas
Frei Sebastião,3,Frei Sebastião
Quintão,3,Quintão
Palmares Paulista,3,Palmares Paulista
Francisco Frederico Teixeira Guimarães,3,Francisco Frederico Teixeira Guimarães
Padre Ponciano,3,Padre Ponciano
Taquaruçu,3,Taquaruçu
Palmas de Monte Alto,3,Palmas de Monte Alto
Espraiado,3,Espraiado
Pinga Fogo,3,Pinga Fogo
Rancho das Mães,3,Rancho das Mães
Papagaios Novos,3,Papagaios Novos
Palmeira das Missões,3,Palmeira das Missões
Quebrado,3,Quebrado
Santa Teresinha,3,Santa Teresinha
Palmeira do Piauí,3,Palmeira do Piauí
Palmeira d'Oeste,3,Palmeira d'Oeste
Dalas,3,Dalas
Palmeira dos Índios,3,Palmeira dos Índios
Caldeirões de Cima,3,Caldeirões de Cima
Palmeirais,3,Palmeirais
Palmeirândia,3,Palmeirândia
Palmeirante,3,Palmeirante
Caeté-Açu,3,Caeté-Açu
Palmeiras de Goiás,3,Palmeiras de Goiás
Palmeiras do Tocantins,3,Palmeiras do Tocantins
Palmeirina,3,Palmeirina
Palmeirópolis,3,Palmeirópolis
Palmelo,3,Palmelo
Palminópolis,3,Palminópolis
Palmital,3,Palmital
Palmitinho,3,Palmitinho
Palmitos,3,Palmitos
Oldemburg,3,Oldemburg
Palmópolis,3,Palmópolis
Dois de Abril,3,Dois de Abril
Palotina,3,Palotina
São Camilo,3,São Camilo
Vila Floresta,3,Vila Floresta
Panamá,3,Panamá
Pancas,3,Pancas
Vila Verde,3,Vila Verde
Panelas,3,Panelas
Cruzes,3,Cruzes
São Lázaro,3,São Lázaro
Panorama,3,Panorama
Pantano Grande,3,Pantano Grande
Várzea,3,Várzea
Pão de Açúcar,3,Pão de Açúcar
Papagaios,3,Papagaios
Papanduva,3,Papanduva
Nova Cultura,3,Nova Cultura
Paquetá,3,Paquetá
Pará de Minas,3,Pará de Minas
Ascensão,3,Ascensão
Carioca,3,Carioca
Córrego do Barro,3,Córrego do Barro
Tavares de Minas,3,Tavares de Minas
Torneiros,3,Torneiros
Paracambi,3,Paracambi
Paracatu,3,Paracatu
Paracuru,3,Paracuru
Poço Doce,3,Poço Doce
Paragominas,3,Paragominas
Paraguaçu,3,Paraguaçu
Guaipava,3,Guaipava
Paraguaçu Paulista,3,Paraguaçu Paulista
Conceição de Monte Alegre,3,Conceição de Monte Alegre
Roseta,3,Roseta
Sapezal,3,Sapezal
Paraí,3,Paraí
Paraíba do Sul,3,Paraíba do Sul
Inconfidência,3,Inconfidência
Salutaris,3,Salutaris
Werneck,3,Werneck
Paraibano,3,Paraibano
Paraibuna,3,Paraibuna
Paraipaba,3,Paraipaba
Camboas,3,Camboas
Grápia,3,Grápia
Paraíso das Águas,3,Paraíso das Águas
Alto Sucuriú,3,Alto Sucuriú
Bela Alvorada,3,Bela Alvorada
Paraíso do Norte,3,Paraíso do Norte
Paraíso do Sul,3,Paraíso do Sul
Paraíso do Tocantins,3,Paraíso do Tocantins
Paraisópolis,3,Paraisópolis
Costas,3,Costas
Parambu,3,Parambu
Cococi,3,Cococi
Monte Sion,3,Monte Sion
Novo Assis,3,Novo Assis
Paramirim,3,Paramirim
Canabravinha,3,Canabravinha
Paramoti,3,Paramoti
Paraná,3,Paraná
Paranã,3,Paranã
Bom Jesus da Palma,3,Bom Jesus da Palma
Paranacity,3,Paranacity
Paranaguá,3,Paranaguá
Alexandra,3,Alexandra
Paranaíba,3,Paranaíba
Alto Santana,3,Alto Santana
Raimundo,3,Raimundo
São João do Aporé,3,São João do Aporé
Tamandaré,3,Tamandaré
Velhacaria,3,Velhacaria
Paranaiguara,3,Paranaiguara
Paranaíta,3,Paranaíta
Paranapanema,3,Paranapanema
Paranapoema,3,Paranapoema
Paranapuã,3,Paranapuã
Paranatama,3,Paranatama
Paranatinga,3,Paranatinga
Salto da Alegria,3,Salto da Alegria
Paranavaí,3,Paranavaí
Deputado José Afonso,3,Deputado José Afonso
Graciosa,3,Graciosa
Sumaré,3,Sumaré
Paranhos,3,Paranhos
Paraopeba,3,Paraopeba
Parapuã,3,Parapuã
Parari,3,Parari
Paratinga,3,Paratinga
Águas do Paulista,3,Águas do Paulista
Paraty,3,Paraty
Paraty-Mirim,3,Paraty-Mirim
Tarituba,3,Tarituba
Paraú,3,Paraú
Parauapebas,3,Parauapebas
Paraúna,3,Paraúna
Pardinho,3,Pardinho
Pareci Novo,3,Pareci Novo
Parecis,3,Parecis
Parelhas,3,Parelhas
Pariconha,3,Pariconha
Parintins,3,Parintins
Caburi,3,Caburi
Vila Amazônia,3,Vila Amazônia
Tracajá,3,Tracajá
Uaicurapá,3,Uaicurapá
Paripiranga,3,Paripiranga
Conceição de Campinas,3,Conceição de Campinas
Pariquera-Açu,3,Pariquera-Açu
Parisi,3,Parisi
Parnaguá,3,Parnaguá
Parnaíba,3,Parnaíba
Parnamirim,3,Parnamirim
Pium,3,Pium
Cotovelo,3,Cotovelo
Pirangi do Norte,3,Pirangi do Norte
Icaiçara,3,Icaiçara
Veneza,3,Veneza
Parnarama,3,Parnarama
Brejo de São Félix,3,Brejo de São Félix
Parobé,3,Parobé
Poço Fundo,3,Poço Fundo
Santa Cristina,3,Santa Cristina
Passa e Fica,3,Passa e Fica
Passa Quatro,3,Passa Quatro
Pé do Morro,3,Pé do Morro
Pinheirinhos,3,Pinheirinhos
Passa Sete,3,Passa Sete
Campo de Sobradinho,3,Campo de Sobradinho
Murta,3,Murta
Pitingal,3,Pitingal
Passa Tempo,3,Passa Tempo
Passa Vinte,3,Passa Vinte
Passabém,3,Passabém
Passagem Franca,3,Passagem Franca
Passagem Franca do Piauí,3,Passagem Franca do Piauí
Passira,3,Passira
Bengalas,3,Bengalas
Passo de Camaragibe,3,Passo de Camaragibe
Passo de Torres,3,Passo de Torres
Balneário Rosa do Mar,3,Balneário Rosa do Mar
Passo do Sobrado,3,Passo do Sobrado
Passo Fundo,3,Passo Fundo
Bom Recreio,3,Bom Recreio
Pulador,3,Pulador
Sede Independência,3,Sede Independência
Santo Antônio do Capinzal,3,Santo Antônio do Capinzal
Passos,3,Passos
Passos Maia,3,Passos Maia
Pastos Bons,3,Pastos Bons
Roçado,3,Roçado
Patis,3,Patis
Pato Bragado,3,Pato Bragado
Pato Branco,3,Pato Branco
São Roque do Chopim,3,São Roque do Chopim
Patos,3,Patos
Santa Gertrudes,3,Santa Gertrudes
Patos de Minas,3,Patos de Minas
Bom Sucesso de Patos,3,Bom Sucesso de Patos
Chumbo,3,Chumbo
Major Porto,3,Major Porto
Pindaíbas,3,Pindaíbas
Santana de Patos,3,Santana de Patos
Patos do Piauí,3,Patos do Piauí
Patrocínio,3,Patrocínio
Salitre de Minas,3,Salitre de Minas
Santa Luzia dos Barros,3,Santa Luzia dos Barros
São João da Serra Negra,3,São João da Serra Negra
Silvano,3,Silvano
Patrocínio do Muriaé,3,Patrocínio do Muriaé
Patrocínio Paulista,3,Patrocínio Paulista
Patu,3,Patu
Paty do Alferes,3,Paty do Alferes
Avelar,3,Avelar
Pau Brasil,3,Pau Brasil
Pau D'Arco,3,Pau D'Arco
Pau D'Arco do Piauí,3,Pau D'Arco do Piauí
Pau dos Ferros,3,Pau dos Ferros
Paudalho,3,Paudalho
Pauini,3,Pauini
Paula Cândido,3,Paula Cândido
Airões,3,Airões
Paula Freitas,3,Paula Freitas
Paulicéia,3,Paulicéia
Paulínia,3,Paulínia
Paulino Neves,3,Paulino Neves
Mimoso,3,Mimoso
Paulistana,3,Paulistana
Paulistas,3,Paulistas
Paulo Afonso,3,Paulo Afonso
Paulo Bento,3,Paulo Bento
Paulo de Faria,3,Paulo de Faria
Paulo Frontin,3,Paulo Frontin
Vera Guarani,3,Vera Guarani
Paulo Jacinto,3,Paulo Jacinto
Paulo Lopes,3,Paulo Lopes
Paulo Ramos,3,Paulo Ramos
Nova Limeira,3,Nova Limeira
Paverama,3,Paverama
Fazenda São José,3,Fazenda São José
Pavussu,3,Pavussu
Pé de Serra,3,Pé de Serra
Peabiru,3,Peabiru
Peçanha,3,Peçanha
Santa Teresa do Bonito,3,Santa Teresa do Bonito
Pederneiras,3,Pederneiras
Guaianás,3,Guaianás
Santelmo,3,Santelmo
Vanglória,3,Vanglória
Pedra,3,Pedra
Horizonte Alegre,3,Horizonte Alegre
Poço do Boi,3,Poço do Boi
São Pedro do Cordeiro,3,São Pedro do Cordeiro
Pedra Azul,3,Pedra Azul
Araçaji de Minas,3,Araçaji de Minas
Pedra Bela,3,Pedra Bela
Pedra Bonita,3,Pedra Bonita
Capitão Mor,3,Capitão Mor
Mineirolândia,3,Mineirolândia
Santa Cruz do Banabuiú,3,Santa Cruz do Banabuiú
Tróia,3,Tróia
Pedra Branca do Amapari,3,Pedra Branca do Amapari
Pedra do Anta,3,Pedra do Anta
Pedra do Indaiá,3,Pedra do Indaiá
Pedra Dourada,3,Pedra Dourada
Pedra Lavrada,3,Pedra Lavrada
Pedra Mole,3,Pedra Mole
Pedra Preta,3,Pedra Preta
São José do Planalto,3,São José do Planalto
Pedralva,3,Pedralva
Pedranópolis,3,Pedranópolis
Santa Isabel do Marinheiro,3,Santa Isabel do Marinheiro
Pedrão,3,Pedrão
Pedras Altas,3,Pedras Altas
Arroio Mau,3,Arroio Mau
Cerro do Baú,3,Cerro do Baú
São Diogo,3,São Diogo
Pedras de Fogo,3,Pedras de Fogo
Pedras de Maria da Cruz,3,Pedras de Maria da Cruz
São Pedro das Tabocas,3,São Pedro das Tabocas
Pedras Grandes,3,Pedras Grandes
Azambuja,3,Azambuja
Pedregulho,3,Pedregulho
Igaçaba,3,Igaçaba
Marianópolis,3,Marianópolis
Pedrinhas Paulista,3,Pedrinhas Paulista
Pedrinópolis,3,Pedrinópolis
Pedro Afonso,3,Pedro Afonso
Porto Real,3,Porto Real
Pedro Alexandre,3,Pedro Alexandre
Pedro Avelino,3,Pedro Avelino
Pedro Canário,3,Pedro Canário
Cristal do Norte,3,Cristal do Norte
Pedro de Toledo,3,Pedro de Toledo
Pedro do Rosário,3,Pedro do Rosário
Pedro Gomes,3,Pedro Gomes
Pedro II,3,Pedro II
Pedro Laurentino,3,Pedro Laurentino
Pedro Leopoldo,3,Pedro Leopoldo
Doutor Lund,3,Doutor Lund
Fidalgo,3,Fidalgo
Lagoa de Santo Antônio,3,Lagoa de Santo Antônio
Vera Cruz de Minas,3,Vera Cruz de Minas
Pedro Osório,3,Pedro Osório
Matarazzo,3,Matarazzo
Pedro Régis,3,Pedro Régis
Pedro Teixeira,3,Pedro Teixeira
Peixe-Boi,3,Peixe-Boi
Tauarizinho,3,Tauarizinho
Peixoto de Azevedo,3,Peixoto de Azevedo
União do Norte,3,União do Norte
Pejuçara,3,Pejuçara
Pelotas,3,Pelotas
Cerrito Alegre,3,Cerrito Alegre
Z/3,3,Z/3
Monte Bonito,3,Monte Bonito
Rincão da Cruz,3,Rincão da Cruz
Quilombo,3,Quilombo
Santa Silvana,3,Santa Silvana
Penaforte,3,Penaforte
Santo André,3,Santo André
Penalva,3,Penalva
Penápolis,3,Penápolis
Pendências,3,Pendências
Penha,3,Penha
Pentecoste,3,Pentecoste
Matias,3,Matias
Porfírio Sampaio,3,Porfírio Sampaio
Sebastião de Abreu,3,Sebastião de Abreu
Pequeri,3,Pequeri
Pequi,3,Pequi
Pequizeiro,3,Pequizeiro
Perdigão,3,Perdigão
Perdizes,3,Perdizes
Perdões,3,Perdões
Pereira Barreto,3,Pereira Barreto
Pereiras,3,Pereiras
Pereiro,3,Pereiro
Crioulos,3,Crioulos
Peri Mirim,3,Peri Mirim
Periquito,3,Periquito
Pedra Corrida,3,Pedra Corrida
São Sebastião do Baixio,3,São Sebastião do Baixio
Peritiba,3,Peritiba
Peritoró,3,Peritoró
Perobal,3,Perobal
Pérola,3,Pérola
Pérola d'Oeste,3,Pérola d'Oeste
Conciolândia,3,Conciolândia
Perolândia,3,Perolândia
Peruíbe,3,Peruíbe
Pescador,3,Pescador
Pescaria Brava,3,Pescaria Brava
Pesqueira,3,Pesqueira
Cimbres,3,Cimbres
Mutuca,3,Mutuca
Papagaio,3,Papagaio
Salobro,3,Salobro
Petrolândia,3,Petrolândia
Rio Antinha,3,Rio Antinha
Petrolina,3,Petrolina
Curral Queimado,3,Curral Queimado
Rajada,3,Rajada
Petrolina de Goiás,3,Petrolina de Goiás
Petrópolis,3,Petrópolis
Cascatinha,3,Cascatinha
Pedro do Rio,3,Pedro do Rio
Posse,3,Posse
Piaçabuçu,3,Piaçabuçu
Piacatu,3,Piacatu
Piancó,3,Piancó
Piatã,3,Piatã
Cabrália,3,Cabrália
Inúbia,3,Inúbia
Piau,3,Piau
Picada Café,3,Picada Café
Piçarra,3,Piçarra
Picuí,3,Picuí
Piedade,3,Piedade
Piedade de Caratinga,3,Piedade de Caratinga
Piedade de Ponte Nova,3,Piedade de Ponte Nova
Piedade do Rio Grande,3,Piedade do Rio Grande
Paraíso da Piedade,3,Paraíso da Piedade
Santo Antônio do Porto,3,Santo Antônio do Porto
Piedade dos Gerais,3,Piedade dos Gerais
Piên,3,Piên
Pilão Arcado,3,Pilão Arcado
Baluarte,3,Baluarte
Brejo da Serra,3,Brejo da Serra
Saldanha,3,Saldanha
Pilar de Goiás,3,Pilar de Goiás
Pilar do Sul,3,Pilar do Sul
Pilõezinhos,3,Pilõezinhos
Santo Hilário,3,Santo Hilário
Pimenta Bueno,3,Pimenta Bueno
Marco Rondon,3,Marco Rondon
Pimenteiras,3,Pimenteiras
Pimenteiras do Oeste,3,Pimenteiras do Oeste
Pindaí,3,Pindaí
Guirapá,3,Guirapá
Pindamonhangaba,3,Pindamonhangaba
Moreira César,3,Moreira César
Pindaré-Mirim,3,Pindaré-Mirim
Pimentel,3,Pimentel
Pindoba,3,Pindoba
Pindobaçu,3,Pindobaçu
Carnaíba de Baixo,3,Carnaíba de Baixo
Pindorama,3,Pindorama
Roberto,3,Roberto
Pindorama do Tocantins,3,Pindorama do Tocantins
Pindoretama,3,Pindoretama
Capim de Roça,3,Capim de Roça
Caponguinha,3,Caponguinha
Pratiús,3,Pratiús
Pingo-d'Água,3,Pingo-d'Água
Pinhais,3,Pinhais
Pinhal da Serra,3,Pinhal da Serra
Pinhal de São Bento,3,Pinhal de São Bento
Pinhal Grande,3,Pinhal Grande
Rincão do Appel,3,Rincão do Appel
Pinhalão,3,Pinhalão
Lavrinha,3,Lavrinha
Pinhão,3,Pinhão
Faxinal do Céu,3,Faxinal do Céu
Pinheirinho do Vale,3,Pinheirinho do Vale
Roque,3,Roque
Pinheiro Machado,3,Pinheiro Machado
Torrinhas,3,Torrinhas
Pinheiro Preto,3,Pinheiro Preto
São João do Sobrado,3,São João do Sobrado
Pintadas,3,Pintadas
Pinto Bandeira,3,Pinto Bandeira
Pintópolis,3,Pintópolis
Vila Acari,3,Vila Acari
Pio IX,3,Pio IX
Pio XII,3,Pio XII
Piquerobi,3,Piquerobi
Piquet Carneiro,3,Piquet Carneiro
Catolé da Pista,3,Catolé da Pista
Ibicuã,3,Ibicuã
Piquete,3,Piquete
Piracaia,3,Piracaia
Batatuba,3,Batatuba
Piracanjuba,3,Piracanjuba
Piracicaba,3,Piracicaba
Artemis,3,Artemis
Ibitiruna,3,Ibitiruna
Tupi,3,Tupi
Guamium,3,Guamium
Santa Teresinha de Piracicaba,3,Santa Teresinha de Piracicaba
Piracuruca,3,Piracuruca
Arrozal,3,Arrozal
Monumento,3,Monumento
Santanésia,3,Santanésia
Piraí do Norte,3,Piraí do Norte
Piraí do Sul,3,Piraí do Sul
Piraju,3,Piraju
Tibiriçá do Paranapanema,3,Tibiriçá do Paranapanema
Pirajuba,3,Pirajuba
Pirajuí,3,Pirajuí
Corredeira,3,Corredeira
Pradínia,3,Pradínia
Santo Antônio da Estiva,3,Santo Antônio da Estiva
Pirambu,3,Pirambu
Piranga,3,Piranga
Pinheiros Altos,3,Pinheiros Altos
Santo Antônio do Pirapetinga,3,Santo Antônio do Pirapetinga
Santo Antônio dos Quilombolas,3,Santo Antônio dos Quilombolas
Pirangi,3,Pirangi
Piranguçu,3,Piranguçu
Piranguinho,3,Piranguinho
Olegário Maciel,3,Olegário Maciel
Santa Bárbara do Sapucaí,3,Santa Bárbara do Sapucaí
Piranhas,3,Piranhas
Entremontes,3,Entremontes
Pirapemas,3,Pirapemas
Pirapetinga,3,Pirapetinga
Caiapó,3,Caiapó
Valão Quente,3,Valão Quente
Pirapora,3,Pirapora
Pirapora do Bom Jesus,3,Pirapora do Bom Jesus
Pirapozinho,3,Pirapozinho
Itororó do Paranapanema,3,Itororó do Paranapanema
Piraquara,3,Piraquara
Piraquê,3,Piraquê
Pirassununga,3,Pirassununga
Cachoeira de Emas,3,Cachoeira de Emas
Piratini,3,Piratini
Piratuba,3,Piratuba
Uruguai,3,Uruguai
Piraúba,3,Piraúba
Pirenópolis,3,Pirenópolis
Lagolândia,3,Lagolândia
Pires do Rio,3,Pires do Rio
Pires Ferreira,3,Pires Ferreira
Donato,3,Donato
Otavilândia,3,Otavilândia
Piripá,3,Piripá
Piripiri,3,Piripiri
Piritiba,3,Piritiba
França,3,França
Largo,3,Largo
Porto Feliz,3,Porto Feliz
Pirpirituba,3,Pirpirituba
Rio XV de Baixo,3,Rio XV de Baixo
Pitangueiras,3,Pitangueiras
Ibitiúva,3,Ibitiúva
Pitangui,3,Pitangui
Pitimbu,3,Pitimbu
Piúma,3,Piúma
Aghá,3,Aghá
Piumhi,3,Piumhi
Placas,3,Placas
Plácido de Castro,3,Plácido de Castro
Planaltina,3,Planaltina
São Gabriel de Goiás,3,São Gabriel de Goiás
Planaltina do Paraná,3,Planaltina do Paraná
Comur,3,Comur
Planaltino,3,Planaltino
Ibitiguira,3,Ibitiguira
Nova Itaípe,3,Nova Itaípe
Lucaia,3,Lucaia
Centro Novo,3,Centro Novo
Valério,3,Valério
Planalto Alegre,3,Planalto Alegre
Planalto da Serra,3,Planalto da Serra
Planura,3,Planura
Platina,3,Platina
Poá,3,Poá
Cidade Kemel,3,Cidade Kemel
Poção,3,Poção
Pão de Açúcar de Poção,3,Pão de Açúcar de Poção
Poção de Pedras,3,Poção de Pedras
Pocinhos,3,Pocinhos
Poço Branco,3,Poço Branco
Poço Dantas,3,Poço Dantas
Poço das Antas,3,Poço das Antas
Poço das Trincheiras,3,Poço das Trincheiras
Poço de José de Moura,3,Poço de José de Moura
Paiolinho,3,Paiolinho
Poço Redondo,3,Poço Redondo
Poções,3,Poções
Poconé,3,Poconé
Cangas,3,Cangas
Nossa Senhora Aparecida do Chumbo,3,Nossa Senhora Aparecida do Chumbo
Poços de Caldas,3,Poços de Caldas
Pocrane,3,Pocrane
Assaraí,3,Assaraí
Barra da Figueira,3,Barra da Figueira
Pojuca,3,Pojuca
Miranga,3,Miranga
Poloni,3,Poloni
Pombal,3,Pombal
Várzea Comprida,3,Várzea Comprida
Pombos,3,Pombos
Dois Leões,3,Dois Leões
Nossa Senhora do Carmo,3,Nossa Senhora do Carmo
Pomerode,3,Pomerode
Pompéia,3,Pompéia
Novo Cravinhos,3,Novo Cravinhos
Paulópolis,3,Paulópolis
Pompéu,3,Pompéu
Silva Campos,3,Silva Campos
Pongaí,3,Pongaí
Ponta Grossa,3,Ponta Grossa
Guaragi,3,Guaragi
Itaiacoca,3,Itaiacoca
Piriquitos,3,Piriquitos
Uvaia,3,Uvaia
Ponta Porã,3,Ponta Porã
Cabeceira do Apa,3,Cabeceira do Apa
Sanga Puitã,3,Sanga Puitã
Pontal,3,Pontal
Cândia,3,Cândia
Pontal do Araguaia,3,Pontal do Araguaia
Pontal do Paraná,3,Pontal do Paraná
Pontalina,3,Pontalina
Pontalinda,3,Pontalinda
Pontão,3,Pontão
Sagrisa,3,Sagrisa
Ponte Alta,3,Ponte Alta
Ponte Alta do Bom Jesus,3,Ponte Alta do Bom Jesus
Ponte Alta do Norte,3,Ponte Alta do Norte
Ponte Alta do Tocantins,3,Ponte Alta do Tocantins
